OFFENSE_CODE,YEAR,OFFENSE_DESCRIPTION,OCCURRED_ON_DATE,STREET,Lat,Long,Location,OFFENSE_CODE_GROUP
3410,2017,TOWED MOTOR VEHICLE,2017-02-09 23:31:00,SAVIN HILL AVE,42.31201685,-71.0544667,"(42.31201685, -71.05446670)",Towed
3410,2017,TOWED MOTOR VEHICLE,2017-02-10 01:58:00,RALWOOD RD,42.26649823,-71.1025325,"(42.26649823, -71.10253250)",Towed
3410,2017,TOWED MOTOR VEHICLE,2017-02-09 17:50:00,SOUTH ST,42.28817111,-71.14451357,"(42.28817111, -71.14451357)",Towed
3410,2017,TOWED MOTOR VEHICLE,2017-02-09 20:27:00,AMERICAN LEGION HWY,42.29639579,-71.09182248,"(42.29639579, -71.09182248)",Towed
3410,2017,TOWED MOTOR VEHICLE,2017-02-09 19:10:42,CHISWICK TER,42.3420549,-71.15687587,"(42.34205490, -71.15687587)",Towed
3410,2017,TOWED MOTOR VEHICLE,2017-02-09 16:22:00,AMERICAN LEGION HWY,42.28569929,-71.10991787,"(42.28569929, -71.10991787)",Towed
3410,2017,TOWED MOTOR VEHICLE,2017-02-09 08:54:00,TREMONT ST,42.35947203,-71.05986978,"(42.35947203, -71.05986978)",Towed
1402,2017,VANDALISM,2017-02-09 08:24:00,EAST ST,42.35134637,-71.05649956,"(42.35134637, -71.05649956)",Vandalism
3410,2017,TOWED MOTOR VEHICLE,2017-02-09 08:24:00,LOTHROP ST,42.36028295,-71.14428081,"(42.36028295, -71.14428081)",Towed
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-02-08 23:27:00,GEORGIA ST,42.31015176,-71.08475251,"(42.31015176, -71.08475251)",Motor Vehicle Accident Response
2907,2017,VAL - OPERATING AFTER REV/SUSP.,2017-02-08 22:45:00,EUSTIS ST,42.32723231,-71.07548216,"(42.32723231, -71.07548216)",Violations
3803,2017,M/V ACCIDENT - PERSONAL INJURY,2017-02-08 16:52:00,,42.32827784,-71.0922699,"(42.32827784, -71.09226990)",Motor Vehicle Accident Response
1107,2017,FRAUD - IMPERSONATION,2017-02-03 00:00:00,SAVIN HILL CT,42.31299217,-71.05129175,"(42.31299217, -71.05129175)",Fraud
3115,2017,INVESTIGATE PERSON,2017-02-08 15:14:00,POPES HILL ST,42.29317873,-71.04935112,"(42.29317873, -71.04935112)",Investigate Person
301,2017,ROBBERY - STREET,2017-02-07 21:00:00,FOLSOM ST,42.31797163,-71.07234547,"(42.31797163, -71.07234547)",Robbery
3830,2017,M/V - LEAVING SCENE - PERSONAL INJURY,2017-02-08 08:07:00,CAMBRIDGE ST,42.348939,-71.150338,"(42.34893900, -71.15033800)",Motor Vehicle Accident Response
3807,2017,M/V ACCIDENT - OTHER CITY VEHICLE,2017-02-08 07:12:00,IROQUOIS ST,42.33086203,-71.10713577,"(42.33086203, -71.10713577)",Motor Vehicle Accident Response
3801,2017,M/V ACCIDENT - OTHER,2017-02-08 06:59:00,CHURCHILL RD,42.27694488,-71.15655085,"(42.27694488, -71.15655085)",Motor Vehicle Accident Response
3807,2017,M/V ACCIDENT - OTHER CITY VEHICLE,2017-02-08 07:20:00,BURNSIDE AVE,42.29235044,-71.14520143,"(42.29235044, -71.14520143)",Motor Vehicle Accident Response
3801,2017,M/V ACCIDENT - OTHER,2017-02-08 06:47:00,CUFFLIN ST,42.35084084,-71.17423701,"(42.35084084, -71.17423701)",Motor Vehicle Accident Response
614,2017,LARCENY THEFT FROM MV - NON-ACCESSORY,2017-02-08 01:47:00,W NINTH ST,42.3337466,-71.0531859,"(42.33374660, -71.05318590)",Larceny From Motor Vehicle
1846,2017,DRUGS - POSS CLASS E,2017-02-08 00:33:00,PULASKI AVE,42.33696462,-71.04636782,"(42.33696462, -71.04636782)",Drug Violation
724,2017,AUTO THEFT,2017-02-07 21:14:00,LAWRENCE AVE,42.31222392,-71.07732441,"(42.31222392, -71.07732441)",Auto Theft
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-02-07 21:12:00,ANDERSON PL,42.36050504,-71.06766094,"(42.36050504, -71.06766094)",Motor Vehicle Accident Response
301,2017,ROBBERY - STREET,2017-02-07 19:45:00,GALLIVAN BLVD,42.28221565,-71.05811634,"(42.28221565, -71.05811634)",Robbery
3820,2017,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,2017-02-07 18:33:00,GREENLEAF ST,42.3385082,-71.09093267,"(42.33850820, -71.09093267)",Motor Vehicle Accident Response
3803,2017,M/V ACCIDENT - PERSONAL INJURY,2017-02-07 15:02:00,E COTTAGE ST,42.32122056,-71.06538373,"(42.32122056, -71.06538373)",Motor Vehicle Accident Response
3114,2017,INVESTIGATE PROPERTY,2017-02-07 06:30:00,DALTON ST,42.34674265,-71.0850261,"(42.34674265, -71.08502610)",Investigate Property
1402,2017,VANDALISM,2017-02-04 13:00:00,PORTER ST,42.37257815,-71.03493283,"(42.37257815, -71.03493283)",Vandalism
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-02-05 23:06:00,NEPONSET AVE,42.29490519,-71.05305825,"(42.29490519, -71.05305825)",Motor Vehicle Accident Response
3114,2017,INVESTIGATE PROPERTY,2017-02-05 22:39:00,ELM HILL AVE,42.31081165,-71.08648916,"(42.31081165, -71.08648916)",Investigate Property
2647,2017,THREATS TO DO BODILY HARM,2017-02-05 17:05:00,IROQUOIS ST,42.33073461,-71.10671259,"(42.33073461, -71.10671259)",Other
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-02-04 02:27:00,BRIGHTON AVE,42.35349551,-71.13574073,"(42.35349551, -71.13574073)",Motor Vehicle Accident Response
3801,2017,M/V ACCIDENT - OTHER,2017-02-05 07:46:00,UNION ST,42.345275,-71.14911856,"(42.34527500, -71.14911856)",Motor Vehicle Accident Response
3410,2017,TOWED MOTOR VEHICLE,2017-02-05 03:08:00,MAGNOLIA ST,42.31222921,-71.07318442,"(42.31222921, -71.07318442)",Towed
3115,2017,INVESTIGATE PERSON,2017-02-05 02:36:00,PRESENTATION RD,42.3531958,-71.17213583,"(42.35319580, -71.17213583)",Investigate Person
3801,2017,M/V ACCIDENT - OTHER,2017-02-04 22:09:00,CAPEN ST,42.27907243,-71.07795926,"(42.27907243, -71.07795926)",Motor Vehicle Accident Response
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-02-04 16:40:00,E EIGHTH ST,42.33203297,-71.04981891,"(42.33203297, -71.04981891)",Motor Vehicle Accident Response
2905,2017,VAL - OPERATING WITHOUT LICENSE,2017-02-04 14:51:00,FENCOURT ST,42.33985265,-71.09185492,"(42.33985265, -71.09185492)",Violations
3006,2017,SICK/INJURED/MEDICAL - PERSON,2017-02-04 15:15:00,DACY ST,42.249238,-71.1265925,"(42.24923800, -71.12659250)",Medical Assistance
3410,2017,TOWED MOTOR VEHICLE,2017-02-04 08:42:00,B ST,42.33975469,-71.05517045,"(42.33975469, -71.05517045)",Towed
3006,2017,SICK/INJURED/MEDICAL - PERSON,2017-02-04 07:21:00,ALBANO ST,42.28440499,-71.1328883,"(42.28440499, -71.13288830)",Medical Assistance
802,2017,ASSAULT SIMPLE - BATTERY,2017-02-04 06:45:00,COREY RD,42.34150297,-71.14157915,"(42.34150297, -71.14157915)",Simple Assault
2900,2017,VAL - VIOLATION OF AUTO LAW - OTHER,2017-02-04 02:14:00,,42.29198008,-71.09591022,"(42.29198008, -71.09591022)",Other
3006,2017,SICK/INJURED/MEDICAL - PERSON,2017-02-03 21:25:00,ALGONQUIN ST,42.29761685,-71.07449994,"(42.29761685, -71.07449994)",Medical Assistance
3115,2017,INVESTIGATE PERSON,2017-02-03 18:49:00,ARLINGTON ST,42.34934367,-71.06962033,"(42.34934367, -71.06962033)",Investigate Person
1810,2017,DRUGS - SALE / MANUFACTURING,2017-02-03 18:50:00,DANA AVE,42.2500764,-71.12246608,"(42.25007640, -71.12246608)",Drug Violation
520,2017,BURGLARY - RESIDENTIAL - FORCE,2017-02-03 15:10:00,COWING ST,42.27267824,-71.14637825,"(42.27267824, -71.14637825)",Residential Burglary
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-02-02 14:26:00,,42.35050202,-71.06949958,"(42.35050202, -71.06949958)",Motor Vehicle Accident Response
3410,2017,TOWED MOTOR VEHICLE,2017-02-03 08:16:00,CAROLINA PL,42.30770004,-71.11094493,"(42.30770004, -71.11094493)",Towed
3802,2017,M/V ACCIDENT - PROPERTY  DAMAGE,2017-02-03 07:58:00,CONGRESS ST,42.362472,-71.058387,"(42.36247200, -71.05838700)",Motor Vehicle Accident Response
301,2017,ROBBERY - STREET,2017-01-30 08:30:00,COMMONWEALTH AVE,42.34868258,-71.14038291,"(42.34868258, -71.14038291)",Robbery
2647,2017,THREATS TO DO BODILY HARM,2017-01-16 18:30:00,TOMAHAWK DR,42.36662219,-71.03045437,"(42.36662219, -71.03045437)",Other
1102,2016,FRAUD - FALSE PRETENSE / SCHEME,2016-04-04 08:00:00,E FOURTH ST,42.33466323,-71.04153186,"(42.33466323, -71.04153186)",Fraud
520,2017,BURGLARY - RESIDENTIAL - FORCE,2017-01-30 08:00:00,CHELSEA ST,42.37371864,-71.0343339,"(42.37371864, -71.03433390)",Residential Burglary
735,2017,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),2017-02-02 13:56:00,HARTLAND ST,42.31508092,-71.05281319,"(42.31508092, -71.05281319)",Auto Theft Recovery
3803,2017,M/V ACCIDENT - PERSONAL INJURY,2017-02-02 10:53:00,GREW AVE,42.27777618,-71.1234406,"(42.27777618, -71.12344060)",Motor Vehicle Accident Response
3301,2017,VERBAL DISPUTE,2017-02-01 18:56:00,PLEASANT VALLEY CIR,42.29025974,-71.14597381,"(42.29025974, -71.14597381)",Verbal Disputes
1102,2016,FRAUD - FALSE PRETENSE / SCHEME,2016-12-30 17:00:00,FAIRMOUNT ST,42.28034958,-71.07547279,"(42.28034958, -71.07547279)",Fraud
3410,2017,TOWED MOTOR VEHICLE,2017-02-01 08:40:00,E THIRD ST,42.33634193,-71.04428881,"(42.33634193, -71.04428881)",Towed
3006,2017,SICK/INJURED/MEDICAL - PERSON,2017-02-01 07:43:00,SUMNER TER,42.31922549,-71.06168208,"(42.31922549, -71.06168208)",Medical Assistance
3114,2017,INVESTIGATE PROPERTY,2017-02-01 04:21:00,STATE ST,42.35885076,-71.05696533,"(42.35885076, -71.05696533)",Investigate Property
1300,2017,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,2017-02-01 03:47:00,MYRTLE ST,42.35948628,-71.0697391,"(42.35948628, -71.06973910)",Recovered Stolen Property
3410,2017,TOWED MOTOR VEHICLE,2017-01-31 19:45:00,ARBORWAY,42.30626805,-71.11928687,"(42.30626805, -71.11928687)",Towed
3803,2017,M/V ACCIDENT - PERSONAL INJURY,2017-01-31 17:00:00,EXCHANGE PL,42.35826481,-71.05557585,"(42.35826481, -71.05557585)",Motor Vehicle Accident Response
1109,2017,FRAUD - WIRE,2017-01-31 15:18:00,WESTCHESTER RD,42.30406602,-71.12793784,"(42.30406602, -71.12793784)",Fraud
3006,2017,SICK/INJURED/MEDICAL - PERSON,2017-01-31 12:40:00,MINDORO ST,42.33368548,-71.09345614,"(42.33368548, -71.09345614)",Medical Assistance
1106,2017,FRAUD - CREDIT CARD / ATM FRAUD,2017-01-26 00:00:00,GALLIVAN BLVD,42.28309887,-71.05239181,"(42.28309887, -71.05239181)",Confidence Games
735,2017,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),2017-01-23 19:00:00,BROOKS ST,42.37662398,-71.03332247,"(42.37662398, -71.03332247)",Auto Theft Recovery
3807,2017,M/V ACCIDENT - OTHER CITY VEHICLE,2017-01-30 18:44:00,HERBERT ST,42.29410101,-71.07414886,"(42.29410101, -71.07414886)",Motor Vehicle Accident Response
413,2017,ASSAULT - AGGRAVATED - BATTERY,2017-01-30 18:39:00,,42.32200511,-71.07585885,"(42.32200511, -71.07585885)",Aggravated Assault
3114,2016,INVESTIGATE PROPERTY,2016-05-01 10:00:00,REVERE ST,42.35955558,-71.06704724,"(42.35955558, -71.06704724)",Investigate Property
3114,2017,INVESTIGATE PROPERTY,2017-01-27 09:00:00,POWELL ST,42.27712527,-71.16325887,"(42.27712527, -71.16325887)",Investigate Property
1402,2017,VANDALISM,2017-01-27 12:00:00,WINCHESTER ST,42.34965816,-71.06815476,"(42.34965816, -71.06815476)",Vandalism
3006,2017,SICK/INJURED/MEDICAL - PERSON,2017-01-30 07:29:00,FRANKLIN ST,42.35686526,-71.05342549,"(42.35686526, -71.05342549)",Medical Assistance
3410,2017,TOWED MOTOR VEHICLE,2017-01-30 07:47:00,CHESTNUT HILL AVE,42.34045399,-71.15524422,"(42.34045399, -71.15524422)",Towed
3803,2017,M/V ACCIDENT - PERSONAL INJURY,2017-01-30 07:07:00,WASHINGTON ST,42.27766705,-71.13773464,"(42.27766705, -71.13773464)",Motor Vehicle Accident Response
2610,2017,TRESPASSING,2017-01-29 20:20:00,HARRISON AVE,42.34072283,-71.06790465,"(42.34072283, -71.06790465)",Other
614,2017,LARCENY THEFT FROM MV - NON-ACCESSORY,2017-01-27 00:00:00,HACKENSACK CT,42.29967163,-71.14123871,"(42.29967163, -71.14123871)",Larceny From Motor Vehicle
3201,2017,PROPERTY - LOST,2017-01-28 15:30:00,MELNEA CASS BLVD,42.33600253,-71.08744796,"(42.33600253, -71.08744796)",Property Lost
3410,2017,TOWED MOTOR VEHICLE,2017-01-29 07:10:00,COLUMBIA RD,42.33241567,-71.02760449,"(42.33241567, -71.02760449)",Towed
3805,2017,M/V ACCIDENT - POLICE VEHICLE,2017-01-29 01:08:00,MALLARD AVE,42.2912766,-71.07600037,"(42.29127660, -71.07600037)",Motor Vehicle Accident Response
301,2017,ROBBERY - STREET,2017-01-28 21:18:00,FLORAL PL,42.24945105,-71.11862719,"(42.24945105, -71.11862719)",Robbery
1102,2017,FRAUD - FALSE PRETENSE / SCHEME,2017-01-20 08:00:00,SAUNDERS ST,42.3524578,-71.14175436,"(42.35245780, -71.14175436)",Fraud
614,2017,LARCENY THEFT FROM MV - NON-ACCESSORY,2017-01-28 01:00:00,FERN ST,42.35958197,-71.13329274,"(42.35958197, -71.13329274)",Larceny From Motor Vehicle
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-01-11 00:00:00,BEAUMONT ST,42.28512766,-71.05851063,"(42.28512766, -71.05851063)",Motor Vehicle Accident Response
614,2017,LARCENY THEFT FROM MV - NON-ACCESSORY,2017-01-27 19:00:00,HACKENSACK RD,42.30080026,-71.14170881,"(42.30080026, -71.14170881)",Larceny From Motor Vehicle
3410,2017,TOWED MOTOR VEHICLE,2017-01-28 09:30:00,RINGGOLD ST,42.34311927,-71.06995997,"(42.34311927, -71.06995997)",Towed
3018,2017,SICK/INJURED/MEDICAL - POLICE,2017-01-28 01:49:00,NORWAY PARK,42.24995971,-71.11317445,"(42.24995971, -71.11317445)",Medical Assistance
3805,2017,M/V ACCIDENT - POLICE VEHICLE,2017-01-27 22:18:00,PORT NORFOLK ST,42.28866677,-71.04079975,"(42.28866677, -71.04079975)",Motor Vehicle Accident Response
3115,2017,INVESTIGATE PERSON,2017-01-27 18:06:00,BEACON ST,42.3579354,-71.06270345,"(42.35793540, -71.06270345)",Investigate Person
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-01-27 16:36:00,COMMONWEALTH AVE,42.350622,-71.110851,"(42.35062200, -71.11085100)",Motor Vehicle Accident Response
1402,2017,VANDALISM,2017-01-27 08:15:00,HOUGHTON ST,42.29462972,-71.05107217,"(42.29462972, -71.05107217)",Vandalism
2622,2017,KIDNAPPING/CUSTODIAL KIDNAPPING,2017-01-27 13:15:00,HOUGHTON ST,42.29301819,-71.04996639,"(42.29301819, -71.04996639)",Other
3802,2017,M/V ACCIDENT - PROPERTY  DAMAGE,2017-01-27 12:00:09,CHAMPNEY ST,42.35300013,-71.16884902,"(42.35300013, -71.16884902)",Motor Vehicle Accident Response
3410,2017,TOWED MOTOR VEHICLE,2017-01-27 12:08:00,LINNET ST,42.27848738,-71.15382813,"(42.27848738, -71.15382813)",Towed
614,2016,LARCENY THEFT FROM MV - NON-ACCESSORY,2016-12-06 08:00:00,,42.34265518,-71.07911521,"(42.34265518, -71.07911521)",Larceny From Motor Vehicle
2906,2017,VAL - OPERATING UNREG/UNINS  CAR,2017-01-27 01:43:00,PEVEAR PL,42.32818615,-71.08153985,"(42.32818615, -71.08153985)",Violations
802,2017,ASSAULT SIMPLE - BATTERY,2017-01-26 20:40:00,EUSTIS ST,42.32946303,-71.07922822,"(42.32946303, -71.07922822)",Simple Assault
520,2017,BURGLARY - RESIDENTIAL - FORCE,2017-01-26 08:00:00,CENTRE ST,42.2755898,-71.16024793,"(42.27558980, -71.16024793)",Residential Burglary
3802,2017,M/V ACCIDENT - PROPERTY  DAMAGE,2017-01-26 19:45:00,MONSIGNOR JOHN J. O'DONNE,42.29042163,-71.04870636,"(42.29042163, -71.04870636)",Motor Vehicle Accident Response
619,2017,LARCENY ALL OTHERS,2017-01-26 17:51:00,MEDFORD ST,42.37848757,-71.05307458,"(42.37848757, -71.05307458)",Larceny
3114,2017,INVESTIGATE PROPERTY,2017-01-26 09:00:00,WELD ST,42.29336424,-71.14493995,"(42.29336424, -71.14493995)",Investigate Property
3110,2017,SERVICE TO OTHER PD OUTSIDE OF MA.,2017-01-25 11:20:00,WELD ST,42.29320748,-71.14401921,"(42.29320748, -71.14401921)",Police Service Incidents
3802,2017,M/V ACCIDENT - PROPERTY  DAMAGE,2017-01-25 23:32:00,HESSTON TER,42.31417332,-71.05988197,"(42.31417332, -71.05988197)",Motor Vehicle Accident Response
724,2017,AUTO THEFT,2017-01-25 18:00:00,CAMBRIA ST,42.34734059,-71.08700485,"(42.34734059, -71.08700485)",Auto Theft
3410,2017,TOWED MOTOR VEHICLE,2017-01-25 20:27:00,COLUMBIA RD,42.33050527,-71.04274936,"(42.33050527, -71.04274936)",Towed
3125,2017,WARRANT ARREST,2017-01-25 19:07:00,BILODEAU RD,42.30714853,-71.08234796,"(42.30714853, -71.08234796)",Warrant Arrests
615,2017,LARCENY THEFT OF MV PARTS & ACCESSORIES,2017-01-25 17:01:00,PACKARD AVE,42.27519504,-71.07101676,"(42.27519504, -71.07101676)",Larceny From Motor Vehicle
3007,2017,SUDDEN DEATH,2017-01-25 15:58:00,LAGRANGE ST,42.28409316,-71.16177092,"(42.28409316, -71.16177092)",Medical Assistance
1841,2017,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,2017-01-25 16:06:00,BLUE HILL AVE,42.28564475,-71.09085548,"(42.28564475, -71.09085548)",Drug Violation
1402,2017,VANDALISM,2017-01-24 18:30:00,CAROLINA AVE,42.30793484,-71.11065094,"(42.30793484, -71.11065094)",Vandalism
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-01-24 23:00:00,,42.34581718,-71.0752072,"(42.34581718, -71.07520720)",Motor Vehicle Accident Response
1415,2016,GRAFFITI,2016-12-23 15:00:00,GROVE ST,42.25855333,-71.15641966,"(42.25855333, -71.15641966)",Vandalism
520,2017,BURGLARY - RESIDENTIAL - FORCE,2017-01-24 22:00:00,MAGAZINE ST,42.32779038,-71.06853244,"(42.32779038, -71.06853244)",Residential Burglary
3830,2017,M/V - LEAVING SCENE - PERSONAL INJURY,2017-01-24 22:56:00,STUART ST,42.35086724,-71.06305976,"(42.35086724, -71.06305976)",Motor Vehicle Accident Response
2905,2017,VAL - OPERATING WITHOUT LICENSE,2017-01-24 19:03:00,CUMMINS HWY,42.27080721,-71.10228951,"(42.27080721, -71.10228951)",Violations
3803,2017,M/V ACCIDENT - PERSONAL INJURY,2017-01-24 17:47:00,BUSINESS ST,42.25555129,-71.12592141,"(42.25555129, -71.12592141)",Motor Vehicle Accident Response
724,2017,AUTO THEFT,2017-01-05 17:00:00,JAMAICA ST,42.3062992,-71.1150508,"(42.30629920, -71.11505080)",Auto Theft
562,2017,BURGLARY - OTHER - NO FORCE,2017-01-24 12:16:00,RIVERMOOR ST,42.27866515,-71.17371844,"(42.27866515, -71.17371844)",Other Burglary
724,2017,AUTO THEFT,2017-01-24 13:00:00,ELM ST,42.37775953,-71.06352746,"(42.37775953, -71.06352746)",Auto Theft
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-01-23 20:00:00,NEVADA ST,42.2801619,-71.07295042,"(42.28016190, -71.07295042)",Motor Vehicle Accident Response
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-01-22 20:00:00,COREY RD,42.34132311,-71.14175956,"(42.34132311, -71.14175956)",Motor Vehicle Accident Response
3803,2017,M/V ACCIDENT - PERSONAL INJURY,2017-01-24 07:44:00,WINSHIP ST,42.34730986,-71.15168626,"(42.34730986, -71.15168626)",Motor Vehicle Accident Response
3106,2017,PROPERTY - ACCIDENTAL DAMAGE,2017-01-24 05:18:00,MILTON AVE,42.28290714,-71.07622293,"(42.28290714, -71.07622293)",Property Related Damage
617,2017,LARCENY THEFT FROM BUILDING,2017-01-20 07:00:00,NEW CHARDON ST,42.36370521,-71.0587168,"(42.36370521, -71.05871680)",Larceny
520,2017,BURGLARY - RESIDENTIAL - FORCE,2017-01-23 08:00:00,ARLINGTON ST,42.26218931,-71.11984669,"(42.26218931, -71.11984669)",Residential Burglary
614,2017,LARCENY THEFT FROM MV - NON-ACCESSORY,2017-01-23 09:00:00,PAUL PL,42.3464659,-71.06599595,"(42.34646590, -71.06599595)",Larceny From Motor Vehicle
522,2017,BURGLARY - RESIDENTIAL - NO FORCE,2017-01-20 07:00:00,DRESDEN ST,42.31697009,-71.10745329,"(42.31697009, -71.10745329)",Residential Burglary
1841,2017,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,2017-01-23 20:00:00,ARCADIA ST,42.31600768,-71.10081662,"(42.31600768, -71.10081662)",Drug Violation
3625,2017,DANGEROUS OR HAZARDOUS CONDITION,2017-01-23 19:15:00,COWING ST,42.27478071,-71.14939118,"(42.27478071, -71.14939118)",Other
3114,2017,INVESTIGATE PROPERTY,2017-01-23 18:16:00,ARAMON ST,42.36625518,-71.03092131,"(42.36625518, -71.03092131)",Investigate Property
1102,2017,FRAUD - FALSE PRETENSE / SCHEME,2017-01-08 22:30:00,STIMSON ST,42.26267287,-71.16294376,"(42.26267287, -71.16294376)",Fraud
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-01-23 09:23:00,DEXTER ST,42.33032648,-71.05825635,"(42.33032648, -71.05825635)",Motor Vehicle Accident Response
614,2017,LARCENY THEFT FROM MV - NON-ACCESSORY,2017-01-22 15:11:00,BEACON ST,42.25567123,-71.11254279,"(42.25567123, -71.11254279)",Larceny From Motor Vehicle
3802,2017,M/V ACCIDENT - PROPERTY  DAMAGE,2017-01-22 12:45:00,FRANKLIN TER,42.25224678,-71.11592935,"(42.25224678, -71.11592935)",Motor Vehicle Accident Response
2906,2017,VAL - OPERATING UNREG/UNINS  CAR,2017-01-22 11:46:00,WARREN ST,42.32755943,-71.08305748,"(42.32755943, -71.08305748)",Violations
3820,2017,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,2017-01-21 15:53:00,ALBERTA ST,42.2799945,-71.15846581,"(42.27999450, -71.15846581)",Motor Vehicle Accident Response
802,2017,ASSAULT SIMPLE - BATTERY,2017-01-21 03:31:00,RESERVOIR RD,42.33113527,-71.15702202,"(42.33113527, -71.15702202)",Simple Assault
3115,2017,INVESTIGATE PERSON,2017-01-21 02:52:00,SNOW ST,42.34534756,-71.14940415,"(42.34534756, -71.14940415)",Investigate Person
3115,2017,INVESTIGATE PERSON,2017-01-20 22:40:00,JUDSON ST,42.31935146,-71.07519551,"(42.31935146, -71.07519551)",Investigate Person
3114,2017,INVESTIGATE PROPERTY,2017-01-20 22:02:00,MAVERICK ST,42.37189802,-71.04294276,"(42.37189802, -71.04294276)",Investigate Property
3201,2017,PROPERTY - LOST,2017-01-18 12:00:00,KINGSTON ST,42.35407869,-71.05860244,"(42.35407869, -71.05860244)",Property Lost
3301,2017,VERBAL DISPUTE,2017-01-20 15:34:00,ELMWOOD ST,42.3308241,-71.09419437,"(42.33082410, -71.09419437)",Verbal Disputes
1102,2017,FRAUD - FALSE PRETENSE / SCHEME,2017-01-17 10:00:00,GLOUCESTER ST,42.35053286,-71.08481789,"(42.35053286, -71.08481789)",Fraud
2905,2017,VAL - OPERATING WITHOUT LICENSE,2017-01-20 12:54:00,SHAWMUT AVE,42.34510641,-71.06667535,"(42.34510641, -71.06667535)",Violations
3201,2017,PROPERTY - LOST,2017-01-19 23:00:00,HYDE PARK AVE,42.28658111,-71.11862051,"(42.28658111, -71.11862051)",Property Lost
3001,2017,DEATH INVESTIGATION,2017-01-20 03:00:00,HOWITT RD,42.27847091,-71.15122019,"(42.27847091, -71.15122019)",Medical Assistance
3115,2017,INVESTIGATE PERSON,2017-01-19 22:01:00,MINOT ST,42.28517936,-71.04901349,"(42.28517936, -71.04901349)",Investigate Person
3820,2017,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,2017-01-18 18:25:00,MELBOURNE ST,42.28952022,-71.06531693,"(42.28952022, -71.06531693)",Motor Vehicle Accident Response
3801,2017,M/V ACCIDENT - OTHER,2017-01-19 17:30:03,CLEVELAND ST,42.2542222,-71.12880605,"(42.25422220, -71.12880605)",Motor Vehicle Accident Response
3810,2017,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,2017-01-19 08:20:00,BOWDOIN ST,42.30125536,-71.07204776,"(42.30125536, -71.07204776)",Motor Vehicle Accident Response
3006,2017,SICK/INJURED/MEDICAL - PERSON,2017-01-19 05:40:00,TIVERTON RD,42.27884982,-71.08204913,"(42.27884982, -71.08204913)",Medical Assistance
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-01-19 02:08:26,MAPLE ST,42.25361222,-71.11976125,"(42.25361222, -71.11976125)",Motor Vehicle Accident Response
1102,2017,FRAUD - FALSE PRETENSE / SCHEME,2017-01-18 11:00:00,SAYBROOK ST,42.35389172,-71.14530316,"(42.35389172, -71.14530316)",Fraud
1402,2017,VANDALISM,2017-01-17 19:00:00,E LENOX ST,42.33318916,-71.07657466,"(42.33318916, -71.07657466)",Vandalism
3114,2017,INVESTIGATE PROPERTY,2017-01-18 11:41:00,ALHAMBRA RD,42.28870802,-71.15414633,"(42.28870802, -71.15414633)",Investigate Property
615,2017,LARCENY THEFT OF MV PARTS & ACCESSORIES,2017-01-18 09:59:00,CORNELL ST,42.28268667,-71.1402836,"(42.28268667, -71.14028360)",Larceny From Motor Vehicle
3807,2017,M/V ACCIDENT - OTHER CITY VEHICLE,2017-01-18 07:59:00,ACADEMY RD,42.32060705,-71.09809064,"(42.32060705, -71.09809064)",Motor Vehicle Accident Response
522,2017,BURGLARY - RESIDENTIAL - NO FORCE,2017-01-17 21:30:00,SELWYN ST,42.29035972,-71.13622527,"(42.29035972, -71.13622527)",Residential Burglary
724,2017,AUTO THEFT,2017-01-17 17:02:00,TERRACE ST,42.3304411,-71.09681698,"(42.33044110, -71.09681698)",Auto Theft
3006,2017,SICK/INJURED/MEDICAL - PERSON,2017-01-17 13:27:00,BOND ST,42.34372289,-71.06902163,"(42.34372289, -71.06902163)",Medical Assistance
614,2017,LARCENY THEFT FROM MV - NON-ACCESSORY,2017-01-13 20:30:00,WELD ST,42.29335577,-71.14182237,"(42.29335577, -71.14182237)",Larceny From Motor Vehicle
